"","plz","note","subregion_ID"
"4894","97270","97270 Kist, Irtenberger Wald",124
"4895","74423","74423 Obersontheim",112
"4896","97999","97999 Igersheim",112
"4897","97999","97999 Igersheim",124
"4898","89134","89134 Blaustein",113
"4899","89160","89160 Dornstadt",113
"4900","88410","88410 Bad Wurzach",112
"4901","21147","21147 Hamburg",12
"4902","21147","21147 Hamburg",32
"4903","25469","25469 Halstenbek",12
"4904","24589","24589 Nortorf",12
"4905","21149","21149 Hamburg",12
"4906","21149","21149 Hamburg",32
"4907","37079","37079 GÃ¶ttingen",32
"4908","73569","73569 Eschach, ObergrÃ¶ningen",112
"4909","36129","36129 Gersfeld",124
"4910","36129","36129 Gersfeld",91
"4911","30539","30539 Hannover",32
"4912","74549","74549 Wolpertshausen",112
"4913","88353","88353 KiÃlegg",112
"4914","30627","30627 Hannover",32
"4915","21224","21224 Rosengarten",12
"4916","21224","21224 Rosengarten",32
"4917","89610","89610 Oberdischingen",112
"4918","88444","88444 Ummendorf",112
"4919","97249","97249 Eisingen",124
"4920","36289","36289 Friedewald",91
"4921","25462","25462 Rellingen",12
"4922","97244","97244 BÃ¼tthard",112
"4923","97244","97244 BÃ¼tthard",124
"4924","24360","24360 Barkelsby",12
"4925","37133","37133 Friedland",32
"4926","37133","37133 Friedland",71
"4927","37133","37133 Friedland",91
"4928","88437","88437 Maselheim",112
"4929","24647","24647 Wasbek",12
"4930","74595","74595 Langenburg",112
"4931","24634","24634 Padenstedt",12
"4932","88175","88175 Scheidegg",121
"4933","29303","29303 Bergen, Lohheide u.a.",32
"4934","37213","37213 Witzenhausen",32
"4935","37213","37213 Witzenhausen",91
"4936","37120","37120 Bovenden",32
"4937","24407","24407 Rabenkirchen-FaulÃ¼ck",12
"4938","73340","73340 Amstetten",113
"4939","31079","31079 Sibbesse",32
"4940","25499","25499 Tangstedt",12
"4941","30629","30629 Hannover",32
"4942","22609","22609 Hamburg",12
"4943","36163","36163 Poppenhausen",91
"4944","36205","36205 Sontra",71
"4945","36205","36205 Sontra",91
"4946","97268","97268 Kirchheim",112
"4947","97268","97268 Kirchheim",124
"4948","74532","74532 Ilshofen",112
"4949","97271","97271 Kleinrinderfeld",112
"4950","97271","97271 Kleinrinderfeld",124
"4951","24363","24363 Holtsee",12
"4952","24409","24409 StoltebÃ¼ll",12
"4953","97299","97299 Zell a. Main",124
"4954","97250","97250 Erlabrunn",124
"4955","24351","24351 Damp",12
"4956","25451","25451 Quickborn",12
"4957","37215","37215 Witzenhausen",91
"4958","97276","97276 MargetshÃ¶chheim",124
"4959","97289","97289 ThÃ¼ngen",124
"4960","97291","97291 ThÃ¼ngershem",124
"4961","24259","24259 Westensee",12
"4962","89173","89173 Lonsee",113
"4963","73111","73111 Lauterstein",112
"4964","73111","73111 Lauterstein",113
"4965","97996","97996 Niederstetten",112
"4966","36217","36217 Ronshausen",91
"4967","22549","22549 Hamburg",12
"4968","24366","24366 Loose",12
"4969","88487","88487 Mietingen",112
"4970","37290","37290 MeiÃner",91
"4971","74541","74541 Vellberg",112
"4972","74572","74572 Blaufelden",112
"4973","74572","74572 Blaufelden",123
"4974","97204","97204 HÃ¶chberg",124
"4975","89079","89079 Ulm",112
"4976","89079","89079 Ulm",113
"4977","89079","89079 Ulm",122
"4978","74575","74575 Schrozberg",112
"4979","74575","74575 Schrozberg",123
"4980","24644","24644 Timmaspe",12
"4981","97792","97792 Riedenberg",124
"4982","97234","97234 Reichenberg, Guttenberger Wald",124
"4983","73574","73574 Iggingen",112
"4984","31180","31180 Giesen",32
"4985","21274","21274 Undeloh",32
"4986","97282","97282 Retzstadt",124
"4987","31084","31084 Freden (Leine)",32
"4988","31139","31139 Hildesheim",32
"4989","74426","74426 BÃ¼hlerzell",112
"4990","97723","97723 Oberthulba",124
"4991","25474","25474 Ellerbek",12
"4992","37249","37249 Neu-Eichenberg",32
"4993","37249","37249 Neu-Eichenberg",71
"4994","37249","37249 Neu-Eichenberg",91
"4995","73575","73575 Leinzell",112
"4996","36169","36169 Rasdorf",71
"4997","36169","36169 Rasdorf",91
"4998","89558","89558 BÃ¶hmenkirch",113
"4999","97990","97990 Weikersheim",112
"5000","97990","97990 Weikersheim",124
"5001","37242","37242 Bad Sooden-Allendorf",71
"5002","37242","37242 Bad Sooden-Allendorf",91
"5003","37297","37297 Berkatal",91
"5004","24649","24649 Wiemersdorf",12
"5005","24364","24364 Holzdorf",12
"5006","24646","24646 Warder",12
"5007","22547","22547 Hamburg",12
"5008","88178","88178 Heimenkirch",112
"5009","88178","88178 Heimenkirch",121
"5010","97256","97256 Geroldshausen",124
"5011","24568","24568 Kaltenkirchen",12
"5012","29649","29649 Wietzendorf",32
"5013","88480","88480 Achstetten",112
"5014","88161","88161 Lindenberg im AllgÃ¤u",121
"5015","73571","73571 GÃ¶ggingen",112
"5016","29646","29646 Bispingen",32
"5017","31319","31319 Sehnde",32
"5018","74582","74582 Gerabronn",112
"5019","97261","97261 GÃ¼ntersleben",124
"5020","88416","88416 Ochsenhausen",112
"5021","22607","22607 Hamburg",12
"5022","22605","22605 Hamburg",12
"5023","97779","97779 Geroda",124
"5024","97450","97450 Arnstein",124
"5025","97209","97209 VeitshÃ¶chheim",124
"5026","88171","88171 Weiler-Simmerberg",121
"5027","37176","37176 NÃ¶rten-Hardenberg",32
"5028","73453","73453 AbtsgmÃ¼nd",112
"5029","25486","25486 Alveslohe",12
"5030","31199","31199 Diekholzen",32
"5031","88260","88260 ArgenbÃ¼hl",112
"5032","88260","88260 ArgenbÃ¼hl",121
"5033","29313","29313 HambÃ¼hren",32
"5034","37214","37214 Witzenhausen",71
"5035","37214","37214 Witzenhausen",91
"5036","22523","22523 Hamburg",12
"5037","24214","24214 Gettorf u.a.",12
"5038","24376","24376 Kappeln",12
"5039","97082","97082 WÃ¼rzburg",124
"5040","89081","89081 Ulm",112
"5041","89081","89081 Ulm",113
"5042","36214","36214 Nentershausen",91
"5043","97080","97080 WÃ¼rzburg",124
"5044","21266","21266 Jesteburg",32
"5045","36419","36419 Geisa",71
"5046","36419","36419 Geisa",91
"5047","97232","97232 Giebelstadt",124
"5048","37081","37081 GÃ¶ttingen",32
"5049","22525","22525 Hamburg",12
"5050","21079","21079 Hamburg",12
"5051","21079","21079 Hamburg",32
"5052","74424","74424 BÃ¼hlertann",112
"5053","24242","24242 Felde",12
"5054","22761","22761 Hamburg",12
"5055","31275","31275 Lehrte",32
"5056","22457","22457 Hamburg",12
"5057","36284","36284 Hohenroda",71
"5058","36284","36284 Hohenroda",91
"5059","37154","37154 Northeim",32
"5060","73486","73486 Adelmannsfelden",112
"5061","73560","73560 BÃ¶bingen an der Rems",112
"5062","31195","31195 Lamspringe",32
"5063","31137","31137 Hildesheim",32
"5064","21271","21271 Hanstedt, Asendorf",32
"5065","24631","24631 Langwedel",12
"5066","25479","25479 Ellerau",12
"5067","73540","73540 Heubach",112
"5068","73540","73540 Heubach",113
"5069","36115","36115 Hilders, Ehrenberg",124
"5070","36115","36115 Hilders, Ehrenberg",71
"5071","36115","36115 Hilders, Ehrenberg",91
"5072","73579","73579 Schechingen",112
"5073","36266","36266 Heringen",71
"5074","36266","36266 Heringen",91
"5075","22763","22763 Hamburg",12
"5076","97283","97283 Riedenheim",112
"5077","97283","97283 Riedenheim",124
"5078","24398","24398 DÃ¶rphof",12
"5079","24623","24623 GroÃenaspe",12
"5080","36269","36269 Philippsthal",71
"5081","36269","36269 Philippsthal",91
"5082","88483","88483 Burgrieden",112
"5083","97705","97705 Burkardroth",124
"5084","36208","36208 Wildeck",71
"5085","36208","36208 Wildeck",91
"5086","88299","88299 Leutkirch im AllgÃ¤u",112
"5087","88299","88299 Leutkirch im AllgÃ¤u",121
"5088","21075","21075 Hamburg",12
"5089","22527","22527 Hamburg",12
"5090","97727","97727 Fuchsstadt",124
"5091","89081","89081 Ulm",122
"5092","24399","24399 Arnis, Marienhof",12
"5093","24369","24369 Waabs",12
"5094","21077","21077 Hamburg",12
"5095","21077","21077 Hamburg",32
"5096","73566","73566 BartholomÃ¤",113
"5097","88179","88179 Oberreute",121
"5098","22459","22459 Hamburg",12
"5099","74586","74586 Frankenhardt",112
"5100","37287","37287 Wehretal",91
"5101","97222","97222 Rimpar",124
"5102","31191","31191 Algermissen",32
"5103","88430","88430 Rot an der Rot",112
"5104","89198","89198 Westerstetten",113
"5105","97285","97285 RÃ¶ttingen, Tauberrettersheim",112
"5106","97285","97285 RÃ¶ttingen, Tauberrettersheim",124
"5107","88484","88484 Gutenzell-HÃ¼rbel",112
"5108","37083","37083 GÃ¶ttingen",32
"5109","74592","74592 Kirchberg an der Jagst",112
"5110","73572","73572 Heuchlingen",112
"5111","88477","88477 Schwendi",112
"5112","89185","89185 HÃ¼ttisheim",112
"5113","31177","31177 Harsum",32
"5114","37073","37073 GÃ¶ttingen",32
"5115","88167","88167 RÃ¶thenbach (AllgÃ¤u)",112
"5116","88167","88167 RÃ¶thenbach (AllgÃ¤u)",121
"5117","31303","31303 Burgdorf",32
"5118","89547","89547 Gerstetten",113
"5119","37077","37077 GÃ¶ttingen",32
"5120","97084","97084 WÃ¼rzburg",124
"5121","22765","22765 Hamburg",12
"5122","21218","21218 Seevetal",12
"5123","21218","21218 Seevetal",32
"5124","37075","37075 GÃ¶ttingen",32
"5125","37318","37318 Arenshausen, Uder u.a.",32
"5126","37318","37318 Arenshausen, Uder u.a.",71
"5127","37318","37318 Arenshausen, Uder u.a.",91
"5128","97070","97070 WÃ¼rzburg",124
"5129","22767","22767 Hamburg",12
"5130","22455","22455 Hamburg",12
"5131","22453","22453 Hamburg",12
"5132","24537","24537 NeumÃ¼nster",12
"5133","24558","24558 Henstedt-Ulzburg",12
"5134","97072","97072 WÃ¼rzburg",124
"5135","97657","97657 Sandberg",124
"5136","37581","37581 Bad Gandersheim",32
"5137","97725","97725 Elfershausen",124
"5138","20457","20457 Hamburg",12
"5139","97653","97653 Bischofsheim i.d. RhÃ¶n",124
"5140","97653","97653 Bischofsheim i.d. RhÃ¶n",91
"5141","22769","22769 Hamburg",12
"5142","97078","97078 WÃ¼rzburg",124
"5143","73563","73563 MÃ¶gglingen",112
"5144","37130","37130 Gleichen",32
"5145","37130","37130 Gleichen",71
"5146","22848","22848 Norderstedt",12
"5147","22529","22529 Hamburg",12
"5148","31134","31134 Hildesheim",32
"5149","89075","89075 Ulm",113
"5150","89075","89075 Ulm",122
"5151","89179","89179 Beimerstetten",113
"5152","74585","74585 Rot am See",112
"5153","74585","74585 Rot am See",123
"5154","20257","20257 Hamburg",12
"5155","21107","21107 Hamburg",12
"5156","37085","37085 GÃ¶ttingen",32
"5157","97074","97074 WÃ¼rzburg",124
"5158","24640","24640 Schmalfeld",12
"5159","20255","20255 Hamburg",12
"5160","97255","97255 Gelchsheim, Sonderhofen",124
"5161","22846","22846 Norderstedt",12
"5162","36414","36414 Unterbreizbach",71
"5163","36414","36414 Unterbreizbach",91
"5164","74564","74564 Crailsheim",112
"5165","89197","89197 Weidenstetten",113
"5166","24539","24539 NeumÃ¼nster",12
"5167","24582","24582 Bordesholm",12
"5168","24241","24241 Blumenthal",12
"5169","21228","21228 Harmstorf",32
"5170","36142","36142 Tann",71
"5171","36142","36142 Tann",91
"5172","89195","89195 Staig",112
"5173","20259","20259 Hamburg",12
"5174","99837","99837 Berka/ Werra",71
"5175","99837","99837 Berka/ Werra",91
"5176","89077","89077 Ulm",113
"5177","89077","89077 Ulm",122
"5178","24107","24107 Kiel",12
"5179","97076","97076 WÃ¼rzburg",124
"5180","24536","24536 NeumÃ¼nster",12
"5181","24239","24239 Achterwehr",12
"5182","31135","31135 Hildesheim",32
"5183","37269","37269 Eschwege",71
"5184","37269","37269 Eschwege",91
"5185","20359","20359 Hamburg",12
"5186","22844","22844 Norderstedt",12
"5187","21227","21227 Bendestorf",32
"5188","97236","97236 Randersacker",124
"5189","97253","97253 GaukÃ¶nigshofen",124
"5190","21073","21073 Hamburg",12
"5191","31141","31141 Hildesheim",32
"5192","31162","31162 Bad Salzdetfurth",32
"5193","22335","22335 Hamburg",12
"5194","89555","89555 Steinheim am Albuch",113
"5195","97535","97535 Wasserlosen",124
"5196","20253","20253 Hamburg",12
"5197","89194","89194 SchnÃ¼rpflingen",112
"5198","24534","24534 NeumÃ¼nster",12
"5199","87534","87534 Oberstaufen",121
"5200","20357","20357 Hamburg",12
"5201","24251","24251 Osdorf",12
"5202","89174","89174 Altheim (Alb)",113
"5203","73457","73457 Essingen",112
"5204","73457","73457 Essingen",113
"5205","20144","20144 Hamburg",12
"5206","29633","29633 Munster",32
"5207","29352","29352 Adelheidsdorf",32
"5208","97688","97688 Bad Kissingen",124
"5209","89231","89231 Neu-Ulm",112
"5210","89231","89231 Neu-Ulm",113
"5211","89231","89231 Neu-Ulm",122
"5212","24598","24598 Boostedt",12
"5213","20251","20251 Hamburg",12
"5214","20459","20459 Hamburg",12
"5215","20355","20355 Hamburg",12
"5216","20146","20146 Hamburg",12
"5217","89183","89183 Breitingen, Holzkirch",113
"5218","97993","97993 Creglingen",112
"5219","97993","97993 Creglingen",123
"5220","97993","97993 Creglingen",124
"5221","73434","73434 Aalen",112
"5222","73434","73434 Aalen",113
"5223","73494","73494 Rosenberg",112
"5224","97286","97286 Winterhausen",124
"5225","89171","89171 Illerkirchberg",112
"5226","89171","89171 Illerkirchberg",122
"5227","97243","97243 Bieberehren",112
"5228","97243","97243 Bieberehren",124
"5229","24247","24247 Mielkendorf",12
"5230","22850","22850 Norderstedt",12
"5231","97218","97218 Gerbrunn",124
"5232","21439","21439 Marxen",32
"5233","24629","24629 Kisdorf",12
"5234","88316","88316 Isny im AllgÃ¤u",112
"5235","88316","88316 Isny im AllgÃ¤u",121
"5236","97294","97294 Unterpleichfeld",124
"5237","20249","20249 Hamburg",12
"5238","97199","97199 Ochsenfurt",124
"5239","88489","88489 Wain",112
"5240","21217","21217 Seevetal",12
"5241","21217","21217 Seevetal",32
"5242","97717","97717 Euerdorf",124
"5243","20149","20149 Hamburg",12
"5244","89073","89073 Ulm",113
"5245","89073","89073 Ulm",122
"5246","29225","29225 Celle",32
"5247","24404","24404 Maasholm, SchleimÃ¼nde",12
"5248","20354","20354 Hamburg",12
"5249","97246","97246 Eibelstadt",124
"5250","37589","37589 Kalefeld",32
"5251","22297","22297 Hamburg",12
"5252","22415","22415 Hamburg",12
"5253","97230","97230 Estenfeld",124
"5254","89182","89182 Bernstadt",113
"5255","97262","97262 Hausen b. WÃ¼rzburg",124
"5256","21272","21272 Eggestorf",32
"5257","20148","20148 Hamburg",12
"5258","37296","37296 Ringgau",71
"5259","37296","37296 Ringgau",91
"5260","22419","22419 Hamburg",12
"5261","97656","97656 Oberelsbach",124
"5262","97656","97656 Oberelsbach",91
"5263","36404","36404 Vacha, Oechsen",71
"5264","36404","36404 Vacha, Oechsen",91
"5265","20095","20095 Hamburg",12
"5266","29320","29320 Hermannsburg",32
"5267","22299","22299 Hamburg",12
"5268","21109","21109 Hamburg",12
"5269","21109","21109 Hamburg",32
"5270","29223","29223 Celle",32
"5271","88453","88453 Erolzheim",112
"5272","29229","29229 Celle, Wittbeck",32
"5273","88319","88319 Aitrach",112
"5274","88319","88319 Aitrach",121
"5275","22301","22301 Hamburg",12
"5276","31249","31249 Hohenhameln",32
"5277","37276","37276 Meinhard",71
"5278","37276","37276 Meinhard",91
"5279","24254","24254 Rumohr",12
"5280","21220","21220 Seevetal",32
"5281","20099","20099 Hamburg",12
"5282","89233","89233 Neu-Ulm",112
"5283","89233","89233 Neu-Ulm",113
"5284","89233","89233 Neu-Ulm",122
"5285","88317","88317 Aichstetten",112
"5286","88317","88317 Aichstetten",121
"5287","89186","89186 Illerrieden",112
"5288","89186","89186 Illerrieden",121
"5289","89186","89186 Illerrieden",122
"5290","20539","20539 Hamburg",12
"5291","97228","97228 Rottendorf",124
"5292","89129","89129 Langenau",113
"5293","89129","89129 Langenau",122
"5294","24109","24109 Melsdorf",12
"5295","22417","22417 Hamburg",12
"5296","97440","97440 Werneck",124
"5297","22085","22085 Hamburg",12
"5298","89189","89189 Neenstetten",113
"5299","73491","73491 Neuler",112
"5300","97288","97288 Theilheim",124
"5301","22303","22303 Hamburg",12
"5302","20097","20097 Hamburg",12
"5303","97239","97239 Aub",112
"5304","97239","97239 Aub",124
"5305","97273","97273 KÃ¼rnach",124
"5306","22087","22087 Hamburg",12
"5307","22851","22851 Norderstedt",12
"5308","89250","89250 Senden",112
"5309","89250","89250 Senden",122
"5310","88481","88481 Balzheim",112
"5311","88481","88481 Balzheim",121
"5312","74589","74589 Satteldorf",112
"5313","74589","74589 Satteldorf",123
"5314","89165","89165 Dietenheim",112
"5315","89165","89165 Dietenheim",121
"5316","31174","31174 Schellerten",32
"5317","24244","24244 Felm",12
"5318","21438","21438 Brackel",32
"5319","24626","24626 GroÃ Kummerfeld",12
"5320","24620","24620 BÃ¶nebÃ¼ttel",12
"5321","22339","22339 Hamburg",12
"5322","31167","31167 Bockenem",32
"5323","22337","22337 Hamburg",12
"5324","88450","88450 Berkheim",112
"5325","22083","22083 Hamburg",12
"5326","24625","24625 GroÃharrie",12
"5327","99834","99834 Gerstungen",71
"5328","99834","99834 Gerstungen",72
"5329","99834","99834 Gerstungen",91
"5330","97708","97708 Bad Bocklet",124
"5331","24643","24643 StruvenhÃ¼tten",12
"5332","22889","22889 Tangstedt",12
"5333","20535","20535 Hamburg",12
"5334","97659","97659 SchÃ¶nau a.d. Brend",124
"5335","24229","24229 DÃ¤nischenhagen",12
"5336","89551","89551 KÃ¶nigsbronn",113
"5337","20537","20537 Hamburg",12
"5338","22081","22081 Hamburg",12
"5339","88486","88486 Kirchberg an der Iller",112
"5340","88486","88486 Kirchberg an der Iller",121
"5341","89275","89275 Elchingen",113
"5342","89275","89275 Elchingen",122
"5343","97647","97647 Nordheim v.d. RhÃ¶n",124
"5344","97647","97647 Nordheim v.d. RhÃ¶n",71
"5345","97647","97647 Nordheim v.d. RhÃ¶n",91
"5346","24220","24220 Flintbek",12
"5347","37293","37293 Herleshausen",71
"5348","37293","37293 Herleshausen",91
"5349","22089","22089 Hamburg",12
"5350","74599","74599 Wallhausen",112
"5351","74599","74599 Wallhausen",123
"5352","22307","22307 Hamburg",12
"5353","97241","97241 Bergtheim, Oberpleichfeld",124
"5354","37191","37191 Katlenburg-Lindau",32
"5355","22305","22305 Hamburg",12
"5356","89177","89177 Ballendorf",113
"5357","89269","89269 VÃ¶hringen",112
"5358","89269","89269 VÃ¶hringen",121
"5359","89269","89269 VÃ¶hringen",122
"5360","24628","24628 Hartenholm",12
"5361","36452","36452 Kaltennordheim",71
"5362","36452","36452 Kaltennordheim",91
"5363","21385","21385 Oldendorf (Luhe), Amelinghausen, Rehlingen",32
"5364","37136","37136 Seulingen, Waake u.a.",32
"5365","23812","23812 Wahlstedt",12
"5366","22309","22309 Hamburg",12
"5367","98634","98634 Wasungen",124
"5368","98634","98634 Wasungen",71
"5369","98634","98634 Wasungen",91
"5370","97650","97650 Fladungen",124
"5371","97650","97650 Fladungen",71
"5372","97650","97650 Fladungen",91
"5373","97318","97318 Kitzingen",124
"5374","88457","88457 Kirchdorf an der Iller",112
"5375","24113","24113 Kiel",12
"5376","24161","24161 Altenholz",12
"5377","88459","88459 Tannheim",112
"5378","88459","88459 Tannheim",121
"5379","73489","73489 Jagstzell",112
"5380","21376","21376 Salzhausen",32
"5381","24111","24111 Kiel Russee",12
"5382","73431","73431 Aalen",112
